"13","145.0","8.0","14.0","46.0","14.0","35.0","45.0","21.0","35.0","14.0","8.0","9.0","5.0","10.0","35.0","28.0","18.0","31.0","20.0","12.0","5.0","15.0","10.0","19.0","10.0","18.0","43.0","13.0","8.0","20.0"
"14","97.0","13.0","14.0","60.0","6.0","8.0","23.0","11.0","5.0","19.0","15.0","238.0","59.0","27.0","13.0","15.0","12.0","21.0","19.0","122.0","14.0","127.0","27.0","28.0","34.0","14.0","20.0","38.0","22.0","12.0"
"15","187.0","7.0","79.0","166.0","37.0","14.0","19.0","65.0","38.0","61.0","74.0","95.0","59.0","22.0","14.0","13.0","11.0","8.0","14.0","12.0","9.0","8.0","11.0","16.0","26.0","16.0","19.0","32.0","18.0","87.0"
"16","22.0","62.0","197.0","236.0","70.0","82.0","13.0","8.0","15.0","18.0","75.0","19.0","16.0","14.0","94.0","28.0","50.0","34.0","7.0","13.0","13.0","15.0","14.0","11.0","6.0","17.0","5.0","26.0","8.0","13.0"
"17","13.0","9.0","37.0","17.0","16.0","21.0","11.0","54.0","11.0","16.0","41.0","14.0","79.0","77.0","85.0","68.0","23.0","23.0","18.0","9.0","18.0","209.0","37.0","157.0","147.0","26.0","5.0","11.0","23.0","123.0"
"18","22.0","17.0","14.0","6.0","39.0","10.0","11.0","18.0","14.0","13.0","17.0","11.0","9.0","20.0","11.0","32.0","7.0","10.0","20.0","14.0","6.0","11.0","17.0","17.0","48.0","52.0","67.0","9.0","9.0","32.0"
"19","21.0","23.0","212.0","14.0","42.0","15.0","7.0","52.0","18.0","20.0","10.0","11.0","36.0","8.0","15.0","237.0","234.0","13.0","213.0","175.0","81.0","54.0","211.0","9.0","6.0","21.0","38.0","12.0","44.0","24.0"
"20","52.0","252.0","36.0","22.0","36.0","52.0","50.0","14.0","15.0","17.0","19.0","34.0","12.0","66.0","4.0","55.0","19.0","7.0","26.0","44.0","53.0","31.0","21.0","16.0","36.0","90.0","6.0","16.0","7.0","4.0"
"21","123.0","17.0","83.0","42.0","82.0","93.0","13.0","9.0","22.0","7.0","19.0","10.0","10.0","11.0","9.0","18.0","16.0","8.0","18.0","27.0","14.0","26.0","36.0","52.0","29.0","7.0","28.0","35.0","141.0","4.0"
"22","72.0","16.0","23.0","5.0","9.0","5.0","33.0","9.0","13.0","10.0","12.0","23.0","14.0","57.0","19.0","12.0","5.0","21.0","17.0","108.0","9.0","18.0","30.0","13.0","23.0","9.0","18.0","10.0","14.0","19.0"
"23","15.0","14.0","60.0","31.0","38.0","23.0","13.0","16.0","39.0","15.0","40.0","23.0","10.0","81.0","6.0","22.0","74.0","33.0","23.0","177.0","16.0","12.0","44.0","110.0","80.0","47.0","45.0","6.0","10.0","17.0"
"24","43.0","40.0","9.0","5.0","47.0","5.0","9.0","6.0","6.0","8.0","24.0","13.0","31.0","21.0","18.0","9.0","14.0","11.0","6.0","23.0","12.0","6.0","26.0","14.0","45.0","13.0","22.0","16.0","20.0","7.0"
"25","13.0","92.0","6.0","11.0","20.0","132.0","24.0","9.0","6.0","43.0","4.0","16.0","32.0","11.0","24.0","22.0","19.0","17.0","43.0","11.0","71.0","19.0","12.0","10.0","23.0","16.0","12.0","21.0","9.0","18.0"
"26","31.0","5.0","78.0","30.0","31.0","18.0","24.0","15.0","26.0","24.0","16.0","17.0","9.0","39.0","110.0","22.0","133.0","12.0","9.0","29.0","129.0","58.0","7.0","14.0","7.0","11.0","36.0","20.0","9.0","51.0"
"27","27.0","10.0","10.0","11.0","9.0","14.0","13.0","45.0","41.0","29.0","28.0","15.0","42.0","6.0","7.0","12.0","17.0","10.0","19.0","10.0","13.0","7.0","13.0","20.0","5.0","20.0","13.0","15.0","14.0","17.0"
"28","71.0","146.0","11.0","14.0","122.0","244.0","35.0","48.0","8.0","8.0","12.0","15.0","14.0","24.0","78.0","39.0","17.0","37.0","32.0","39.0","17.0","23.0","13.0","32.0","5.0","12.0","75.0","17.0","10.0","25.0"
"29","24.0","35.0","30.0","28.0","33.0","5.0","10.0","56.0","37.0","18.0","15.0","9.0","6.0","9.0","13.0","9.0","9.0","10.0","15.0","8.0","17.0","13.0","11.0","15.0","13.0","7.0","5.0","19.0","5.0","5.0"
"30","84.0","120.0","12.0","36.0","147.0","67.0","95.0","16.0","12.0","67.0","15.0","49.0","14.0","36.0","33.0","5.0","6.0","32.0","125.0","14.0","9.0","16.0","19.0","25.0","69.0","21.0","33.0","66.0","70.0","27.0"
"31","32.0","7.0","8.0","21.0","18.0","39.0","30.0","37.0","46.0","27.0","21.0","26.0","69.0","18.0","35.0","17.0","118.0","16.0","71.0","20.0","6.0","8.0","38.0","41.0","24.0","15.0","16.0","24.0","62.0","48.0"
"32","32.0","24.0","37.0","5.0","20.0","39.0","14.0","113.0","102.0","12.0","28.0","6.0","56.0","18.0","95.0","47.0","41.0","11.0","5.0","30.0","8.0","15.0","12.0","14.0","7.0","302.0","293.0","28.0","297.0","15.0"
"33","143.0","37.0","12.0","6.0","7.0","15.0","28.0","10.0","8.0","6.0","15.0","10.0","15.0","8.0","4.0","13.0","12.0","6.0","36.0","18.0","26.0","8.0","36.0","18.0","26.0","43.0","42.0","9.0","9.0","12.0"
"34","96.0","16.0","11.0","11.0","16.0","12.0","43.0","12.0","16.0","30.0","20.0","9.0","15.0","21.0","15.0","12.0","23.0","68.0","31.0","25.0","5.0","14.0","7.0","13.0","9.0","10.0","9.0","5.0","18.0","8.0"
"35","36.0","9.0","90.0","109.0","12.0","101.0","26.0","6.0","21.0","10.0","10.0","13.0","12.0","16.0","6.0","5.0","8.0","20.0","17.0","23.0","6.0","9.0","45.0","11.0","7.0","22.0","15.0","28.0","19.0","16.0"
"36","71.0","15.0","11.0","10.0","7.0","8.0","76.0","58.0","18.0","17.0","13.0","34.0","8.0","15.0","22.0","39.0","28.0","8.0","24.0","7.0","18.0","4.0","20.0","19.0","11.0","7.0","9.0","8.0","7.0","24.0"
"37","201.0","24.0","47.0","16.0","18.0","8.0","13.0","16.0","16.0","7.0","32.0","50.0","9.0","13.0","19.0","9.0","8.0","15.0","11.0","41.0","24.0","9.0","9.0","6.0","12.0","12.0","288.0","8.0","50.0","9.0"
"38","38.0","10.0","25.0","15.0","24.0","11.0","8.0","10.0","15.0","12.0","11.0","9.0","5.0","8.0","21.0","28.0","9.0","12.0","21.0","21.0","10.0","24.0","13.0","8.0","17.0","47.0","6.0","11.0","25.0","42.0"
"39","211.0","34.0","52.0","5.0","23.0","15.0","41.0","10.0","58.0","48.0","16.0","10.0","5.0","31.0","8.0","17.0","19.0","14.0","118.0","7.0","16.0","6.0","5.0","4.0","18.0","8.0","11.0","10.0","17.0","9.0"

"tau_elig=1.0","eta=0.1"
"1","56.0","74.0","25.0","6.0","6.0","8.0","13.0","29.0","14.0","10.0","16.0","11.0","20.0","11.0","11.0","8.0","10.0","21.0","7.0","17.0","10.0","29.0","12.0","6.0","12.0","9.0","39.0","26.0","18.0","9.0"
"2","53.0","32.0","13.0","34.0","22.0","14.0","11.0","18.0","44.0","15.0","7.0","20.0","24.0","13.0","37.0","15.0","26.0","6.0","7.0","25.0","8.0","8.0","13.0","101.0","16.0","8.0","8.0","25.0","20.0","17.0"
"3","23.0","22.0","112.0","19.0","10.0","9.0","12.0","8.0","10.0","7.0","16.0","8.0","8.0","7.0","9.0","8.0","16.0","6.0","12.0","7.0","16.0","5.0","8.0","8.0","9.0","13.0","7.0","8.0","14.0","11.0"
"4","122.0","6.0","40.0","7.0","8.0","8.0","16.0","9.0","8.0","8.0","30.0","7.0","11.0","15.0","6.0","11.0","10.0","4.0","12.0","9.0","19.0","12.0","10.0","7.0","6.0","9.0","16.0","10.0","30.0","10.0"
"5","34.0","14.0","7.0","13.0","11.0","7.0","33.0","7.0","14.0","15.0","36.0","23.0","15.0","17.0","9.0","16.0","16.0","10.0","7.0","14.0","12.0","13.0","9.0","12.0","14.0","12.0","10.0","20.0","10.0","13.0"
"6","177.0","12.0","10.0","8.0","39.0","39.0","30.0","15.0","11.0","10.0","11.0","14.0","22.0","9.0","4.0","14.0","12.0","8.0","15.0","9.0","7.0","5.0","12.0","6.0","19.0","14.0","8.0","4.0","10.0","4.0"
"7","191.0","21.0","33.0","12.0","16.0","39.0","10.0","7.0","10.0","39.0","23.0","12.0","10.0","29.0","11.0","9.0","19.0","19.0","11.0","16.0","24.0","72.0","11.0","9.0","12.0","13.0","9.0","8.0","7.0","11.0"
"8","15.0","14.0","12.0","27.0","14.0","12.0","10.0","7.0","7.0","15.0","8.0","30.0","27.0","6.0","16.0","10.0","8.0","34.0","11.0","31.0","10.0","6.0","27.0","12.0","7.0","3.0","14.0","22.0","55.0","10.0"
"9","54.0","25.0","8.0","18.0","32.0","16.0","22.0","26.0","16.0","13.0","23.0","23.0","16.0","22.0","15.0","13.0","13.0","12.0","15.0","11.0","10.0","7.0","10.0","12.0","8.0","8.0","4.0","22.0","23.0","22.0"
"10","25.0","22.0","55.0","21.0","10.0","11.0","11.0","38.0","6.0","11.0","7.0","11.0","27.0","10.0","8.0","6.0","10.0","4.0","7.0","16.0","10.0","13.0","8.0","15.0","9.0","15.0","11.0","18.0","9.0","14.0"
"11","61.0","25.0","16.0","12.0","11.0","27.0","8.0","16.0","9.0","12.0","19.0","10.0","9.0","7.0","8.0","12.0","23.0","21.0","7.0","23.0","33.0","13.0","16.0","6.0","18.0","10.0","9.0","8.0","15.0","17.0"
"12","91.0","24.0","43.0","24.0","26.0","26.0","44.0","32.0","7.0","9.0","66.0","16.0","5.0","9.0","9.0","8.0","9.0","18.0","17.0","10.0","13.0","11.0","10.0","15.0","31.0","19.0","16.0","19.0","24.0","9.0"
"13","39.0","27.0","21.0","24.0","11.0","9.0","7.0","23.0","8.0","8.0","12.0","20.0","34.0","12.0","22.0","52.0","11.0","9.0","7.0","16.0","11.0","6.0","22.0","17.0","35.0","7.0","8.0","10.0","15.0","9.0"
"14","100.0","130.0","82.0","15.0","12.0","12.0","22.0","16.0","10.0","15.0","11.0","10.0","10.0","30.0","11.0","6.0","14.0","12.0","4.0","6.0","8.0","6.0","10.0","10.0","5.0","10.0","6.0","7.0","8.0","7.0"
"15","52.0","101.0","76.0","68.0","6.0","23.0","18.0","6.0","14.0","20.0","22.0","10.0","16.0","25.0","11.0","5.0","9.0","16.0","10.0","5.0","8.0","12.0","17.0","14.0","8.0","17.0","17.0","11.0","7.0","14.0"
"16","94.0","12.0","29.0","21.0","12.0","26.0","26.0","17.0","7.0","10.0","11.0","7.0","12.0","11.0","20.0","4.0","12.0","19.0","9.0","8.0","9.0","15.0","7.0","11.0","6.0","5.0","6.0","12.0","18.0","12.0"
"17","55.0","25.0","11.0","48.0","43.0","51.0","14.0","15.0","17.0","6.0","18.0","11.0","8.0","11.0","19.0","7.0","18.0","13.0","21.0","8.0","14.0","3.0","11.0","12.0","12.0","13.0","11.0","14.0","8.0","7.0"
"18","134.0","13.0","16.0","7.0","15.0","5.0","14.0","13.0","9.0","13.0","23.0","19.0","28.0","16.0","24.0","7.0","5.0","19.0","5.0","12.0","9.0","18.0","10.0","13.0","6.0","14.0","9.0","15.0","7.0","9.0"
"19","130.0","78.0","16.0","6.0","6.0","21.0","21.0","202.0","291.0","287.0","42.0","86.0","21.0","19.0","35.0","30.0","21.0","21.0","9.0","10.0","16.0","40.0","11.0","18.0","42.0","23.0","15.0","20.0","7.0","14.0"
"20","35.0","12.0","29.0","13.0","13.0","17.0","9.0","42.0","15.0","13.0","28.0","28.0","11.0","22.0","14.0","14.0","16.0","11.0","12.0","10.0","5.0","16.0","9.0","6.0","16.0","31.0","10.0","8.0","10.0","12.0"
"21","15.0","9.0","31.0","7.0","7.0","14.0","13.0","18.0","27.0","29.0","5.0","29.0","14.0","21.0","9.0","17.0","13.0","6.0","6.0","7.0","10.0","12.0","7.0","8.0","9.0","13.0","11.0","16.0","5.0","4.0"
"22","250.0","134.0","11.0","22.0","11.0","10.0","30.0","18.0","10.0","23.0","77.0","66.0","16.0","21.0","21.0","20.0","18.0","5.0","9.0","12.0","9.0","7.0","11.0","12.0","13.0","22.0","11.0","44.0","69.0","6.0"
"23","72.0","14.0","39.0","7.0","24.0","23.0","13.0","23.0","207.0","5.0","6.0","8.0","12.0","10.0","10.0","9.0","11.0","13.0","9.0","22.0","7.0","12.0","7.0","7.0","9.0","6.0","6.0","14.0","6.0","12.0"
"24","177.0","40.0","15.0","4.0","15.0","3.0","10.0","11.0","10.0","8.0","38.0","10.0","13.0","8.0","19.0","12.0","36.0","21.0","21.0","14.0","8.0","9.0","6.0","19.0","7.0","13.0","15.0","15.0","12.0","10.0"
"25","13.0","69.0","90.0","13.0","53.0","14.0","17.0","49.0","5.0","14.0","15.0","25.0","11.0","19.0","16.0","15.0","15.0","6.0","11.0","6.0","13.0","3.0","10.0","20.0","13.0","25.0","13.0","11.0","12.0","9.0"
"26","59.0","6.0","15.0","11.0","29.0","8.0","9.0","10.0","18.0","20.0","12.0","9.0","8.0","13.0","9.0","16.0","23.0","17.0","2.0","4.0","17.0","7.0","17.0","15.0","16.0","14.0","13.0","10.0","8.0","11.0"
"27","79.0","235.0","11.0","24.0","9.0","22.0","13.0","31.0","10.0","6.0","12.0","11.0","20.0","29.0","17.0","9.0","11.0","12.0","11.0","9.0","19.0","10.0","13.0","3.0","7.0","8.0","5.0","5.0","9.0","4.0"
"28","40.0","112.0","14.0","13.0","12.0","7.0","5.0","18.0","17.0","18.0","49.0","15.0","13.0","8.0","7.0","7.0","11.0","3.0","7.0","9.0","31.0","18.0","10.0","14.0","25.0","79.0","11.0","19.0","28.0","10.0"
"29","223.0","4.0","31.0","17.0","16.0","18.0","18.0","18.0","25.0","15.0","8.0","6.0","13.0","11.0","10.0","11.0","14.0","48.0","30.0","9.0","5.0","51.0","15.0","14.0","21.0","10.0","18.0","13.0","13.0","6.0"
"30","187.0","58.0","20.0","19.0","9.0","10.0","10.0","8.0","7.0","9.0","27.0","14.0","10.0","10.0","10.0","18.0","8.0","8.0","8.0","11.0","6.0","27.0","9.0","11.0","10.0","13.0","12.0","12.0","16.0","10.0"
"31","61.0","10.0","107.0","30.0","187.0","13.0","11.0","12.0","8.0","17.0","14.0","35.0","15.0","14.0","9.0","8.0","8.0","9.0","6.0","10.0","7.0","21.0","6.0","8.0","19.0","14.0","8.0","5.0","10.0","9.0"
"32","54.0","14.0","98.0","106.0","16.0","20.0","16.0","10.0","14.0","12.0","17.0","5.0","31.0","13.0","17.0","11.0","23.0","5.0","6.0","11.0","8.0","10.0","12.0","13.0","13.0","15.0","11.0","16.0","15.0","8.0"
"33","45.0","30.0","13.0","16.0","11.0","7.0","15.0","10.0","6.0","13.0","10.0","15.0","7.0","17.0","27.0","5.0","16.0","15.0","44.0","12.0","18.0","11.0","18.0","11.0","8.0","20.0","19.0","12.0","17.0","11.0"
"34","34.0","46.0","9.0","16.0","14.0","9.0","7.0","8.0","8.0","15.0","10.0","13.0","7.0","9.0","14.0","5.0","6.0","11.0","15.0","8.0","22.0","4.0","7.0","7.0","10.0","10.0","8.0","32.0","16.0","10.0"
"35","68.0","22.0","9.0","13.0","7.0","18.0","13.0","11.0","7.0","8.0","10.0","8.0","22.0","14.0","30.0","11.0","10.0","5.0","15.0","15.0","13.0","16.0","10.0","19.0","19.0","63.0","5.0","9.0","7.0","18.0"
"36","26.0","19.0","28.0","5.0","35.0","21.0","52.0","29.0","10.0","12.0","26.0","16.0","7.0","19.0","13.0","6.0","8.0","10.0","8.0","11.0","13.0","18.0","8.0","7.0","16.0","19.0","10.0","12.0","10.0","12.0"
"37","31.0","9.0","8.0","14.0","6.0","14.0","18.0","13.0","8.0","11.0","7.0","14.0","16.0","17.0","10.0","16.0","32.0","39.0","10.0","18.0","15.0","14.0","16.0","6.0","12.0","15.0","18.0","18.0","7.0","12.0"
"38","94.0","12.0","60.0","15.0","7.0","29.0","8.0","8.0","6.0","6.0","15.0","8.0","16.0","29.0","7.0","11.0","11.0","11.0","12.0","8.0","8.0","24.0","8.0","9.0","12.0","5.0","17.0","17.0","8.0","4.0"
"39","38.0","8.0","7.0","6.0","60.0","17.0","26.0","38.0","28.0","19.0","16.0","20.0","14.0","17.0","8.0","11.0","17.0","28.0","8.0","15.0","11.0","6.0","13.0","15.0","12.0","15.0","7.0","12.0","8.0","14.0"
